0.00098	0.0176399858880113	6.992	0.534	438.61
0.00196	0.0352799717760226	12.186	0.881	880.79
0.00277	0.0498599601120319	17.648	1.002	1214.62
0.00406	0.0728999416800467	25.338	0.746	1746.3
0.00614	0.110519911584071	36.353	0.879	2403.2
0.00855	0.153899876880098	50.007	1.806	3334.15
0.01301	0.23399981280015	74.727	1.482	5444.77
0.01878	0.337679729856216	107.371	2.138	7880.18
0.02763	0.496259602992318	158.345	3.428	11510.13
0.04189	0.751859398512481	238.924	3.425	16204.36
0.0633	1.13381909294473	359.74	6.342	22040.44
0.09447	1.68551865158508	530.195	9.491	34843.44
0.13999	2.4953380037296	792.984	13.956	50843.47
0.21077	3.72761701790639	1181.42	16.036	74410.82
0.31627	5.54651556278755	1752.032	24.156	109141.94
0.47566	8.23193341445327	2605.844	41.198	144677.74
0.71061	12.0482903613677	3728.096	76.252	190564.6
1.07115	17.6536658770673	4435.394	98.79	360196.76
1.60271	25.2521797982562	3675.577	159.753	481115.22
2.39098	35.3334317332546	2335.039	221.495	565788.19
3.60523	48.354261316591	1826.141	322.258	658770.9
5.3987	63.1934494452404	1619.5	413.518	720654.45
8.10449	78.10733751413	1734.31	555.362	741041.8
12.14416	90.2130478295617	1893.502	636.096	723693.9
18.20689	97.3095421523663	1985.784	671.941	737307.25
27.32771	99.6891402486878	2057.365	724.314	757772.07
37.30281	99.979840016128	2119.942	777.978	780326.66
47.2948	99.998740001008	2124.939	814.567	801751.93
57.31246	100.0	2121.226	792.511	823217.38
67.31305	100.0	2131.647	774.769	845905.67
77.30488	100.0	2116.809	814.184	867758.44
87.30204	100.0	2243.7	895.293	889827.75
97.31657	100.0	2269.473	896.55	911561.4
