0.09895	1.73969860824111	1105.432	12.71	40225.74
0.19951	3.42665725867419	2192.349	28.544	83397.89
0.2228	3.70529703576237	2330.539	31.32	80406.49
0.44046	7.13573429141257	4487.681	55.231	166767.36
0.63808	9.73367221306223	6158.969	75.886	262893.08
0.95154	13.4800092159926	8611.787	108.101	346550.29
1.50105	19.1186847050522	11901.861	159.913	531222.62
1.78107	18.756704994636	11032.626	173.032	620709.68
4.98882	34.8204321436543	18921.622	412.085	1389237.23
11.40489	45.347003722397	23732.496	831.591	2136619.75
17.2813	53.2977773617781	28481.222	1258.227	2380184.61
25.91319	62.1708702633038	33565.007	1832.563	2763364.21
38.86217	74.8297201362239	40701.131	2654.601	3313872.85
58.00661	90.3309477352418	49417.036	4083.773	4133911.71
76.77366	99.5575603539517	54318.833	5173.881	4966455.16
91.14192	99.999640000288	55726.884	6008.293	5587836.29
