0.09205	1.61477870817703	3485.793	2245.389	705556
0.19983	3.4340372527702	3383.393	2176.245	705556
0.28521	4.77233618213105	3343.493	2162.18	705556
0.44633	7.23095421523663	3508.459	2204.442	705556
0.67158	10.3647517081986	4608.179	2131.108	705556
0.9452	13.3768692985046	3542.88	2151.356	705556
1.51514	19.5380843695325	3318.873	2124.119	705556
1.60226	16.9939664048269	3348.175	2123.473	705556
2.70804	23.0484415612468	3533.586	2242.992	705556
5.11479	36.8893504885196	3505.644	2237.751	705556
7.45106	38.7653089877528	3342.335	2151.321	705556
11.51528	47.1309822952142	3339.577	2142.439	705556
16.9393	48.9831808134553	3289.831	2157.601	705556
25.32601	55.4268156585475	3590.861	2291.636	705556
38.33696	68.812144950284	3513.391	2231.048	705556
57.71974	87.7258098193522	3628.293	2327.944	705556
75.91914	98.2408614073109	3428.8	2277.477	705556
91.14675	99.999640000288	3716.379	2430.755	705556
