21 474 uniform indexscan on 64 18 sync 3 32GB 4 27372 27846 no 9999860 47285 555556 45482 195476.42 716.263 48.804
22 8092 uniform seqscan off 1 18 io_uring 3 32GB 4 10987 19079 yes 9999860 808626 555556 433449 705553.90 4612.627 878.196
23 87310 uniform indexscan off 1 18 sync 3 32GB 4 7033 94343 no 9999860 8731112 555556 555556 5419699.76 28558.830 7766.332
24 8092 uniform indexscan off 1 18 worker 12 32GB 4 17920 26012 no 9999860 809534 555556 433959 1903404.18 20656.526 757.817
25 87310 uniform bitmapscan off 16 18 worker 12 32GB 4 5034 92344 no 9999860 8731003 555556 555556 889826.61 2963.073 1308.015
26 37310 uniform indexscan off 1 18 worker 12 32GB 4 4119 41429 no 9999860 3731825 555556 555440 3262050.94 24353.380 3355.625
27 711 uniform indexscan off 0 18 worker 3 32GB 4 21529 22240 no 9999860 71263 555556 67112 252004.11 3812.620 71.891
28 67310 uniform bitmapscan off 1 17 sync 3 32GB 4 7531 74841 no 9999860 6734830 555556 555556 845572.22 24064.703 1346.146
29 28 uniform bitmapscan off 16 17 sync 3 32GB 4 3880 3908 yes 9999860 2761 555556 2758 9685.36 43.621 5.481
30 63 uniform seqscan off 1 17 sync 3 32GB 4 30652 30715 no 9999860 6308 555556 6277 705553.90 4334.086 867.434
31 13 uniform indexscan off 0 18 worker 12 32GB 4 11003 11016 no 9999860 1255 555556 1255 5338.67 70.257 3.325
32 9 uniform indexscan off 16 18 worker 12 32GB 4 16813 16822 no 9999860 874 555556 873 3521.72 56.266 2.622
33 211 uniform indexscan off 64 18 sync 3 32GB 4 2525 2736 no 9999860 20888 555556 20531 85379.93 1108.993 21.093
34 12138 uniform indexscan on 64 17 sync 3 32GB 4 7691 19829 no 9999860 1214141 555556 501695 2156035.09 10322.231 921.350
35 316 uniform indexscan off 16 18 io_uring 3 32GB 4 28176 28492 no 9999860 31544 555556 30718 125213.16 1703.167 33.360
36 9 uniform bitmapscan off 64 18 worker 3 32GB 4 2873 2882 yes 9999860 888 555556 888 3611.03 17.489 2.667
37 8092 uniform indexscan off 64 18 sync 3 32GB 4 22868 30960 no 9999860 808876 555556 434252 1918863.40 20319.937 747.580
38 94 uniform bitmapscan off 0 18 worker 3 32GB 4 14384 14478 yes 9999860 9291 555556 9217 34410.33 505.618 13.830
39 57310 uniform bitmapscan off 64 18 worker 3 32GB 4 18874 76184 no 9999860 5730781 555556 555556 823860.11 2839.475 1231.659
40 57310 uniform bitmapscan off 0 17 sync 3 32GB 4 402 57712 no 9999860 5732606 555556 555555 823293.71 5487.377 1273.580
41 474 uniform bitmapscan off 16 18 sync 3 32GB 4 19597 20071 yes 9999860 47388 555556 45443 148852.50 656.841 59.985
42 1599 uniform seqscan off 1 18 worker 3 32GB 4 10492 12091 no 9999860 159892 555556 140099 705553.90 4994.451 798.749
43 63 uniform bitmapscan off 1 18 io_uring 3 32GB 4 20415 20478 yes 9999860 6328 555556 6293 23604.11 363.008 10.172
44 87310 uniform indexscan off 1 18 worker 3 32GB 4 5905 93215 no 9999860 8730577 555556 555556 5422802.85 28821.068 7702.996
45 8092 uniform seqscan off 64 18 sync 3 32GB 4 22809 30901 yes 9999860 808885 555556 434203 705553.90 4582.210 879.224
46 711 uniform seqscan off 1 17 sync 3 32GB 4 30912 31623 no 9999860 70723 555556 66760 705553.90 4522.268 883.083
47 316 uniform bitmapscan off 0 18 worker 3 32GB 4 7673 7989 yes 9999860 31696 555556 30894 104430.52 1635.625 43.049
48 474 uniform seqscan off 16 18 worker 3 32GB 4 4048 4522 no 9999860 47600 555556 45719 705553.90 2513.000 774.562
49 28 uniform indexscan on 1 18 worker 12 32GB 4 31601 31629 no 9999860 2776 555556 2768 12666.80 213.715 4.972
50 18207 uniform bitmapscan off 0 17 sync 3 32GB 4 9585 27792 no 9999860 1823352 555556 540713 736967.53 5233.513 1156.912
51 316 uniform bitmapscan off 16 18 io_uring 3 32GB 4 15066 15382 yes 9999860 31687 555556 30895 99610.27 235.809 46.379
52 67310 uniform bitmapscan off 16 18 worker 12 32GB 4 27437 94747 no 9999860 6731342 555556 555556 845297.81 2921.714 1255.862
53 4 uniform indexscan off 64 18 io_uring 3 32GB 4 16965 16969 no 9999860 384 555556 384 1572.14 22.544 1.688
54 12138 uniform indexscan on 0 18 worker 3 32GB 4 23463 35601 no 9999860 1213302 555556 501557 2167212.53 21518.790 999.078
55 87310 uniform bitmapscan off 0 18 sync 3 32GB 4 2445 89755 no 9999860 8731515 555556 555556 889843.19 5196.617 1339.916
56 97310 uniform indexscan off 0 18 sync 3 32GB 4 857 98167 no 9999860 9731032 555556 555556 5851341.98 29742.773 8766.870
57 27310 uniform indexscan on 1 18 io_uring 3 32GB 4 28940 56250 no 9999860 2729663 555556 553794 2818382.45 23404.478 2177.193
58 42 uniform bitmapscan off 0 17 sync 3 32GB 4 3762 3804 yes 9999860 4225 555556 4211 14339.40 233.880 7.686
59 4 uniform indexscan on 0 18 sync 3 32GB 4 26036 26040 no 9999860 419 555556 419 1636.45 23.644 1.841
60 97310 uniform bitmapscan off 1 18 io_uring 3 32GB 4 892 98202 no 9999860 9730971 555556 555556 911741.13 5191.313 1343.051
61 9 uniform seqscan off 1 18 io_uring 3 32GB 4 17693 17702 no 9999860 909 555556 909 705553.90 4500.464 824.663
62 19 uniform bitmapscan off 16 18 worker 12 32GB 4 26407 26426 yes 9999860 1892 555556 1886 7406.85 15.816 4.270
63 474 uniform seqscan off 16 18 io_uring 3 32GB 4 20583 21057 no 9999860 47562 555556 45720 705553.90 2527.137 843.977
64 4 uniform indexscan off 1 18 worker 3 32GB 4 13298 13302 no 9999860 403 555556 403 1648.51 24.325 1.765
65 711 uniform bitmapscan off 64 17 sync 3 32GB 4 30281 30992 no 9999860 71094 555556 66912 279087.84 940.429 124.331
66 2 uniform indexscan off 64 18 worker 3 32GB 4 18961 18963 no 9999860 177 555556 177 852.61 10.937 1.289
67 13 uniform bitmapscan off 16 18 sync 3 32GB 4 6212 6225 yes 9999860 1334 555556 1332 5528.34 22.815 3.378
68 28 uniform seqscan off 16 17 sync 3 32GB 4 9690 9718 no 9999860 2687 555556 2680 705553.90 4390.356 857.066
69 42 uniform bitmapscan off 1 17 sync 3 32GB 4 1833 1875 yes 9999860 4234 555556 4220 16411.20 237.388 7.749
70 141 uniform bitmapscan off 0 18 worker 3 32GB 4 18384 18525 yes 9999860 14149 555556 13980 50489.79 765.082 19.909
71 67310 uniform bitmapscan off 16 18 worker 3 32GB 4 12947 80257 no 9999860 6730247 555556 555556 845700.95 2903.107 1249.403
72 63 uniform indexscan on 1 18 io_uring 3 32GB 4 7628 7691 no 9999860 6308 555556 6278 26318.44 364.081 9.102
73 47310 uniform indexscan on 64 18 worker 3 32GB 4 28732 76042 no 9999860 4729652 555556 555547 3688979.76 14127.728 3657.245
74 6 uniform indexscan on 16 18 worker 12 32GB 4 9507 9513 no 9999860 592 555556 592 2420.31 11.210 2.033
75 5395 uniform seqscan off 1 18 sync 3 32GB 4 26310 31705 yes 9999860 540053 555556 351222 705553.90 4443.625 865.789
76 63 uniform indexscan on 64 18 worker 3 32GB 4 6842 6905 no 9999860 6162 555556 6136 27637.01 122.983 8.057
77 87310 uniform bitmapscan off 16 18 io_uring 3 32GB 4 3405 90715 no 9999860 8731358 555556 555556 889930.27 2979.079 1346.234
78 47310 uniform indexscan off 0 18 worker 12 32GB 4 17383 64693 no 9999860 4730437 555556 555551 3695139.69 25259.394 4249.385
79 67310 uniform bitmapscan off 1 18 worker 12 32GB 4 21842 89152 no 9999860 6732048 555556 555556 845685.64 5269.740 1266.462
80 12138 uniform bitmapscan off 0 18 worker 12 32GB 4 8979 21117 no 9999860 1213944 555556 501087 723757.42 4581.313 989.484
81 77310 uniform seqscan off 16 18 worker 12 32GB 4 15115 92425 yes 9999860 7732399 555556 555556 705553.90 2503.441 924.497
82 211 uniform seqscan off 16 18 worker 3 32GB 4 19543 19754 no 9999860 21302 555556 20931 705553.90 2519.327 790.872
83 94 uniform indexscan off 64 18 io_uring 3 32GB 4 15454 15548 no 9999860 9381 555556 9287 36424.81 512.541 11.373
84 87310 uniform indexscan off 16 18 sync 3 32GB 4 4818 92128 no 9999860 8730937 555556 555556 5421276.37 28612.313 7849.692
85 12138 uniform bitmapscan off 1 18 worker 3 32GB 4 11079 23217 no 9999860 1214332 555556 501185 723403.22 5541.085 970.774
86 2 uniform indexscan on 0 18 sync 3 32GB 4 8155 8157 no 9999860 204 555556 204 764.18 12.925 1.338
87 211 uniform indexscan on 0 18 worker 12 32GB 4 20720 20931 no 9999860 21238 555556 20885 80981.49 1192.637 22.364
88 87310 uniform bitmapscan off 1 18 worker 12 32GB 4 8847 96157 no 9999860 8731167 555556 555556 889833.74 5257.522 1282.675
89 87310 uniform indexscan on 1 17 sync 3 32GB 4 4346 91656 no 9999860 8732383 555556 555556 5428972.93 35532.086 5895.231
90 4 uniform indexscan off 16 18 worker 12 32GB 4 6914 6918 no 9999860 398 555556 398 1773.13 22.654 1.710
91 211 uniform bitmapscan off 1 18 io_uring 3 32GB 4 12810 13021 yes 9999860 21052 555556 20673 69992.52 1133.930 27.933
92 87310 uniform bitmapscan off 1 18 sync 3 32GB 4 11298 98608 no 9999860 8731772 555556 555556 889501.75 5031.995 1330.322
93 67310 uniform indexscan off 16 18 worker 3 32GB 4 18732 86042 no 9999860 6732137 555556 555556 4553744.23 27210.194 6005.881
94 2398 uniform seqscan off 64 17 sync 3 32GB 4 15476 17874 no 9999860 240961 555556 197310 705553.90 4555.219 876.088
95 12138 uniform indexscan off 16 18 sync 3 32GB 4 13337 25475 no 9999860 1213763 555556 501290 2160754.82 21529.051 1099.383
96 57310 uniform seqscan off 1 18 sync 3 32GB 4 30550 87860 yes 9999860 5732101 555556 555555 705553.90 4742.751 982.063
97 1 uniform indexscan on 0 18 worker 12 32GB 4 18929 18930 yes 9999860 93 555556 93 430.53 6.459 1.090
98 87310 uniform indexscan off 64 18 io_uring 3 32GB 4 596 87906 no 9999860 8731734 555556 555556 5421771.19 28736.033 7856.263
99 87310 uniform indexscan off 0 18 io_uring 3 32GB 4 4690 92000 no 9999860 8731163 555556 555556 5421125.50 29145.033 7771.992
100 1066 uniform bitmapscan off 0 18 io_uring 3 32GB 4 17148 18214 yes 9999860 106487 555556 97398 375926.62 4638.022 170.178
101 141 uniform indexscan on 64 18 io_uring 3 32GB 4 22845 22986 no 9999860 13974 555556 13820 58250.29 97.855 18.428
102 2 uniform bitmapscan off 64 18 worker 12 32GB 4 32425 32427 yes 9999860 184 555556 184 735.04 2.847 1.355
103 4 uniform indexscan off 64 18 worker 3 32GB 4 6095 6099 no 9999860 406 555556 406 1773.13 23.027 1.777
104 5395 uniform bitmapscan off 64 18 worker 3 32GB 4 25807 31202 no 9999860 539680 555556 351273 722835.57 2987.552 659.639
105 141 uniform seqscan off 1 18 io_uring 3 32GB 4 30603 30744 no 9999860 14180 555556 14024 705553.90 4587.288 862.029
106 77310 uniform indexscan off 0 18 worker 12 32GB 4 5476 82786 no 9999860 7730080 555556 555556 4995626.40 27886.101 6966.965
107 211 uniform bitmapscan off 64 18 sync 3 32GB 4 6834 7045 yes 9999860 21100 555556 20733 76495.50 321.128 28.730
108 63 uniform seqscan off 16 18 io_uring 3 32GB 4 11155 11218 no 9999860 6360 555556 6325 705553.90 2533.656 821.587
109 711 uniform bitmapscan off 0 18 worker 12 32GB 4 14682 15393 no 9999860 70773 555556 66702 272438.92 3317.994 126.753
110 8092 uniform indexscan off 1 17 sync 3 32GB 4 19707 27799 no 9999860 811208 555556 434691 1911239.97 20320.752 738.301
111 27310 uniform seqscan off 0 18 worker 3 32GB 4 32039 59349 yes 9999860 2731188 555556 553757 705553.90 4639.641 943.991
112 42 uniform indexscan off 1 18 worker 12 32GB 4 9963 10005 no 9999860 4183 555556 4169 17157.01 235.150 6.483
113 13 uniform indexscan on 1 17 sync 3 32GB 4 27846 27859 no 9999860 1320 555556 1318 5515.72 72.054 3.266
114 18207 uniform seqscan off 16 18 sync 3 32GB 4 13290 31497 yes 9999860 1821561 555556 540749 705553.90 4511.360 879.033
115 316 uniform bitmapscan off 0 18 io_uring 3 32GB 4 16056 16372 yes 9999860 31750 555556 30951 99622.20 1663.155 43.583
116 6 uniform indexscan on 0 18 sync 3 32GB 4 7965 7971 no 9999860 617 555556 617 2275.60 36.491 2.321
117 28 uniform bitmapscan off 1 17 sync 3 32GB 4 4058 4086 yes 9999860 2811 555556 2803 9685.36 149.949 5.749
118 77310 uniform seqscan off 1 18 io_uring 3 32GB 4 9050 86360 yes 9999860 7731539 555556 555556 705553.90 4528.939 958.818
119 2 uniform seqscan off 1 18 io_uring 3 32GB 4 10181 10183 no 9999860 177 555556 177 705553.90 4501.952 824.755
120 97310 uniform seqscan off 0 18 sync 3 32GB 4 692 98002 yes 9999860 9730905 555556 555556 705553.90 4586.876 955.520
121 4 uniform indexscan on 0 18 worker 12 32GB 4 27432 27436 no 9999860 383 555556 382 1736.95 21.962 1.807
122 97310 uniform indexscan off 64 18 worker 12 32GB 4 1738 99048 no 9999860 9731064 555556 555556 5852889.18 29805.631 8697.353
123 1599 uniform indexscan off 16 17 sync 3 32GB 4 25649 27248 no 9999860 159683 555556 139692 570614.98 7594.390 154.753
124 9 uniform indexscan on 0 18 io_uring 3 32GB 4 14134 14143 no 9999860 865 555556 865 3678.49 50.305 2.734
125 94 uniform indexscan off 16 17 sync 3 32GB 4 18096 18190 no 9999860 9625 555556 9542 37603.90 538.465 11.291
126 47310 uniform indexscan off 16 18 io_uring 3 32GB 4 17592 64902 no 9999860 4730519 555556 555550 3694590.33 25315.774 4208.788
127 141 uniform bitmapscan off 64 18 worker 3 32GB 4 8699 8840 yes 9999860 14045 555556 13871 46781.61 251.867 19.270
128 94 uniform indexscan on 16 17 sync 3 32GB 4 23127 23221 no 9999860 9513 555556 9435 37302.39 143.863 11.096
129 97310 uniform bitmapscan off 64 18 io_uring 3 32GB 4 953 98263 no 9999860 9730905 555556 555556 911748.59 3057.111 1371.767
130 12138 uniform bitmapscan off 16 18 io_uring 3 32GB 4 27857 39995 no 9999860 1214643 555556 501771 723843.96 2611.087 1029.484
131 19 uniform indexscan on 64 18 io_uring 3 32GB 4 14292 14311 no 9999860 1887 555556 1883 7750.55 16.749 4.332
132 711 uniform bitmapscan off 16 17 sync 3 32GB 4 20072 20783 no 9999860 71222 555556 67164 282063.14 947.331 121.983
133 97310 uniform indexscan on 1 18 worker 12 32GB 4 2131 99441 no 9999860 9731297 555556 555556 5851971.06 40769.872 7392.810
134 316 uniform bitmapscan off 1 17 sync 3 32GB 4 25983 26299 yes 9999860 31386 555556 30569 98872.58 1748.469 43.068
135 42 uniform indexscan on 16 18 worker 12 32GB 4 8365 8407 no 9999860 4210 555556 4196 15842.50 36.521 5.733
136 1066 uniform indexscan on 0 18 io_uring 3 32GB 4 1853 2919 no 9999860 106645 555556 97533 400315.84 5407.216 101.971
137 141 uniform seqscan off 64 18 worker 3 32GB 4 17975 18116 no 9999860 14018 555556 13837 705553.90 2526.215 793.910
138 8092 uniform indexscan off 64 18 worker 12 32GB 4 13715 21807 no 9999860 809624 555556 434040 1890415.34 20778.733 748.007
139 711 uniform indexscan on 16 18 worker 12 32GB 4 19708 20419 yes 9999860 70977 555556 66760 275240.97 613.245 63.514
140 2398 uniform bitmapscan off 0 18 worker 12 32GB 4 7845 10243 yes 9999860 239874 555556 196864 563278.37 8081.142 376.451
141 37310 uniform indexscan on 16 17 sync 3 32GB 4 19537 56847 no 9999860 3733541 555556 555424 3256706.56 15319.301 2659.764
142 711 uniform seqscan off 1 18 io_uring 3 32GB 4 13370 14081 no 9999860 70732 555556 66570 705553.90 4590.560 838.259
143 211 uniform indexscan on 1 18 io_uring 3 32GB 4 21286 21497 no 9999860 21234 555556 20883 73189.88 1168.358 22.246
144 211 uniform bitmapscan off 16 18 sync 3 32GB 4 2101 2312 yes 9999860 21167 555556 20806 73092.90 317.920 28.295
145 3 uniform bitmapscan off 0 18 io_uring 3 32GB 4 32305 32308 yes 9999860 308 555556 308 1093.02 18.319 1.695
146 27310 uniform seqscan off 64 17 sync 3 32GB 4 31640 58950 yes 9999860 2731657 555556 553782 705553.90 4493.786 929.747
147 13 uniform indexscan on 64 18 sync 3 32GB 4 21692 21705 no 9999860 1314 555556 1313 4586.97 24.402 3.389
148 1599 uniform bitmapscan off 16 18 io_uring 3 32GB 4 2778 4377 yes 9999860 160028 555556 139705 461192.99 1113.267 272.653
149 87310 uniform seqscan off 0 18 sync 3 32GB 4 5680 92990 yes 9999860 8730796 555556 555556 705553.90 4665.278 970.107
150 67310 uniform indexscan off 0 18 worker 12 32GB 4 509 67819 no 9999860 6729167 555556 555556 4564206.42 27080.399 6023.916
151 1 uniform seqscan off 1 17 sync 3 32GB 4 10119 10120 no 9999860 118 555556 118 705553.90 4578.762 882.896
152 42 uniform seqscan off 16 18 worker 12 32GB 4 25040 25082 no 9999860 4098 555556 4088 705553.90 2483.696 797.158
153 9 uniform bitmapscan off 16 18 io_uring 3 32GB 4 12160 12169 yes 9999860 896 555556 896 3357.25 9.100 2.822
154 13 uniform indexscan on 1 18 worker 12 32GB 4 21628 21641 no 9999860 1284 555556 1283 4586.97 114.569 3.236
155 3597 uniform indexscan off 64 18 io_uring 3 32GB 4 14705 18302 no 9999860 359631 555556 268042 1092573.03 14372.675 332.317
156 12138 uniform bitmapscan off 0 18 sync 3 32GB 4 7145 19283 no 9999860 1213223 555556 501329 723660.88 4707.134 996.121
157 27310 uniform indexscan on 16 17 sync 3 32GB 4 5170 32480 no 9999860 2731867 555556 553780 2819324.65 14441.816 1931.048
158 8092 uniform indexscan on 1 18 worker 12 32GB 4 19344 27436 no 9999860 809765 555556 433878 1904260.74 30059.037 672.984
159 37310 uniform indexscan off 16 18 io_uring 3 32GB 4 9219 46529 no 9999860 3731251 555556 555435 3270076.75 24142.230 3364.104
160 67310 uniform indexscan off 64 18 worker 12 32GB 4 27005 94315 no 9999860 6731281 555556 555556 4548918.07 27065.351 6082.961
161 8092 uniform bitmapscan off 0 17 sync 3 32GB 4 6517 14609 no 9999860 807864 555556 433892 740961.23 4818.494 874.082
162 63 uniform indexscan off 64 18 sync 3 32GB 4 13010 13073 no 9999860 6280 555556 6244 25683.29 344.791 8.597
163 2 uniform indexscan on 1 18 io_uring 3 32GB 4 7411 7413 no 9999860 208 555556 208 844.57 12.636 1.378
164 9 uniform seqscan off 1 18 sync 3 32GB 4 4087 4096 no 9999860 884 555556 884 705553.90 4398.851 810.526
165 42 uniform bitmapscan off 16 18 io_uring 3 32GB 4 21642 21684 yes 9999860 4150 555556 4138 13893.27 33.831 9.079
166 97310 uniform bitmapscan off 0 18 sync 3 32GB 4 1852 99162 no 9999860 9731191 555556 555556 911804.41 5133.002 1358.038
167 18207 uniform indexscan on 64 18 worker 12 32GB 4 32711 50918 no 9999860 1820528 555556 540688 2431150.84 9655.606 1441.835
168 28 uniform seqscan off 1 18 sync 3 32GB 4 26032 26060 no 9999860 2828 555556 2817 705553.90 4623.857 840.819
169 18207 uniform bitmapscan off 16 18 worker 3 32GB 4 32408 50615 no 9999860 1820377 555556 540737 737329.33 2655.061 1077.732
170 5395 uniform indexscan on 64 18 sync 3 32GB 4 14362 19757 no 9999860 539980 555556 350684 1475864.54 5558.763 479.201
171 141 uniform seqscan off 16 18 io_uring 3 32GB 4 19110 19251 no 9999860 14208 555556 14041 705553.90 2527.920 858.845
172 27310 uniform bitmapscan off 0 17 sync 3 32GB 4 31347 58657 no 9999860 2731604 555556 553784 757102.66 5500.950 1176.368
173 97310 uniform bitmapscan off 64 18 sync 3 32GB 4 651 97961 no 9999860 9730770 555556 555556 911726.80 5234.110 1336.429
174 1066 uniform indexscan off 16 18 sync 3 32GB 4 9534 10600 no 9999860 106587 555556 97393 412371.45 5475.498 103.102
175 27310 uniform seqscan off 64 18 io_uring 3 32GB 4 23931 51241 yes 9999860 2730494 555556 553837 705553.90 2528.871 953.563
176 57310 uniform bitmapscan off 0 18 sync 3 32GB 4 20657 77967 no 9999860 5730327 555556 555556 823626.54 5051.086 1278.530
177 1 uniform seqscan off 16 18 worker 12 32GB 4 4556 4557 no 9999860 87 555556 87 705553.90 2525.081 784.065
178 211 uniform bitmapscan off 0 17 sync 3 32GB 4 16890 17101 yes 9999860 21341 555556 20982 71900.76 1144.422 28.749
179 3 uniform bitmapscan off 16 17 sync 3 32GB 4 7827 7830 yes 9999860 280 555556 280 1171.49 6.411 1.508
180 28 uniform seqscan off 16 18 worker 12 32GB 4 19240 19268 no 9999860 2844 555556 2833 705553.90 2532.529 797.685
181 1599 uniform indexscan on 16 18 worker 12 32GB 4 7033 8632 no 9999860 159723 555556 139859 562463.95 1581.652 137.447
182 211 uniform seqscan off 0 17 sync 3 32GB 4 513 724 no 9999860 20927 555556 20508 705553.90 4421.803 838.999
183 2398 uniform indexscan off 16 18 worker 12 32GB 4 7526 9924 no 9999860 239709 555556 196763 782762.59 10852.746 226.475
184 711 uniform indexscan on 1 18 sync 3 32GB 4 27873 28584 yes 9999860 71380 555556 67270 272292.53 3736.894 73.576
185 77310 uniform indexscan off 1 18 io_uring 3 32GB 4 1490 78800 no 9999860 7729674 555556 555556 4992779.16 27864.387 6845.096
186 42 uniform indexscan on 0 18 worker 3 32GB 4 19636 19678 no 9999860 4177 555556 4167 17739.89 244.214 6.568
187 2398 uniform bitmapscan off 64 17 sync 3 32GB 4 24729 27127 yes 9999860 240171 555556 196861 565138.56 2815.505 379.718
188 9 uniform seqscan off 16 18 worker 12 32GB 4 14939 14948 no 9999860 864 555556 864 705553.90 2489.986 789.665
189 9 uniform seqscan off 16 18 sync 3 32GB 4 12701 12710 no 9999860 927 555556 927 705553.90 4512.199 819.132
190 63 uniform indexscan on 1 18 sync 3 32GB 4 23670 23733 no 9999860 6240 555556 6219 25080.30 339.636 8.566
191 94 uniform bitmapscan off 64 17 sync 3 32GB 4 17043 17137 yes 9999860 9460 555556 9377 34155.20 143.927 13.801
192 47310 uniform indexscan on 64 17 sync 3 32GB 4 5991 53301 no 9999860 4733364 555556 555551 3688645.63 15864.888 3228.260
193 18207 uniform indexscan off 16 18 io_uring 3 32GB 4 20111 38318 no 9999860 1821635 555556 540707 2425447.92 22574.904 1645.353
194 474 uniform bitmapscan off 16 18 io_uring 3 32GB 4 31919 32393 yes 9999860 47372 555556 45505 134183.29 335.359 64.248
195 47310 uniform seqscan off 0 17 sync 3 32GB 4 7043 54353 yes 9999860 4733024 555556 555551 705553.90 4519.521 963.371
196 3597 uniform seqscan off 1 17 sync 3 32GB 4 6399 9996 no 9999860 359141 555556 268388 705553.90 4448.656 872.418
197 28 uniform indexscan on 64 18 io_uring 3 32GB 4 15721 15749 no 9999860 2785 555556 2772 10918.17 23.278 5.644
198 28 uniform seqscan off 0 18 io_uring 3 32GB 4 1390 1418 no 9999860 2778 555556 2773 705553.90 4352.155 796.894
199 2398 uniform bitmapscan off 16 18 worker 3 32GB 4 12399 14797 yes 9999860 239327 555556 196195 567144.03 2509.365 344.673
200 28 uniform indexscan on 0 18 worker 12 32GB 4 18966 18994 no 9999860 2723 555556 2718 11846.74 147.800 5.038
201 1599 uniform seqscan off 16 17 sync 3 32GB 4 14653 16252 no 9999860 159868 555556 139897 705553.90 4441.063 869.793
202 1 uniform seqscan off 16 17 sync 3 32GB 4 8006 8007 no 9999860 90 555556 90 705553.90 4459.318 857.815
203 6 uniform bitmapscan off 16 17 sync 3 32GB 4 32302 32308 yes 9999860 602 555556 600 2240.29 16.455 2.238
204 13 uniform indexscan on 16 18 worker 3 32GB 4 32373 32386 no 9999860 1308 555556 1305 4795.99 30.604 3.059
205 474 uniform seqscan off 64 18 worker 3 32GB 4 18315 18789 no 9999860 47483 555556 45580 705553.90 2520.541 793.599
206 2 uniform indexscan on 16 17 sync 3 32GB 4 10513 10515 no 9999860 203 555556 203 808.42 4.888 1.322
207 87310 uniform seqscan off 16 17 sync 3 32GB 4 1304 88614 yes 9999860 8731249 555556 555556 705553.90 4533.614 941.247
208 28 uniform indexscan off 0 18 worker 3 32GB 4 9305 9333 no 9999860 2759 555556 2751 11251.83 160.524 5.283
209 27310 uniform seqscan off 16 17 sync 3 32GB 4 27407 54717 yes 9999860 2731228 555556 553707 705553.90 4447.499 926.385
210 1599 uniform bitmapscan off 0 18 worker 3 32GB 4 6008 7607 yes 9999860 159400 555556 139492 484242.44 6215.216 272.082
211 94 uniform seqscan off 64 18 sync 3 32GB 4 3164 3258 no 9999860 9488 555556 9423 705553.90 4587.838 807.819
212 28 uniform indexscan off 1 18 sync 3 32GB 4 26709 26737 no 9999860 2756 555556 2748 11380.46 154.706 5.091
213 711 uniform indexscan on 0 18 worker 3 32GB 4 6512 7223 yes 9999860 70682 555556 66617 288696.25 3697.158 69.040
214 87310 uniform indexscan on 16 18 io_uring 3 32GB 4 2334 89644 no 9999860 8731574 555556 555556 5421934.68 13189.906 6755.974
215 474 uniform indexscan on 1 17 sync 3 32GB 4 20501 20975 no 9999860 47366 555556 45563 187853.69 2551.416 47.904
