0.002	0.0199799840160128	3.529	1.944	786.28
0.003	0.0199799840160128	3.664	1.938	1163.65
0.004	0.0219599824320141	3.743	1.955	1386.92
0.005	0.0219599824320141	3.835	2.052	2348.92
0.006	0.0239399808480153	3.944	1.909	2678.1
0.01	0.0278999776800179	4.107	2.234	3791.5
0.014	0.0298799760960191	4.3	2.433	5695.55
0.02	0.0379799696160243	4.982	2.593	7463.26
0.029	0.0458999632800294	5.429	2.227	11232.92
0.043	0.0599399520480384	5.406	3.194	17533.82
0.064	0.0820799343360525	7.372	4.143	24567.25
0.095	0.112139910288072	8.479	5.123	32419.65
0.142	0.160019871984102	10.244	6.56	60746.25
0.211	0.227879817696146	12.637	8.236	72888.25
0.317	0.333899732880214	16.605	10.574	87601.97
0.474	0.490139607888314	21.427	10.568	141946.67
0.712	0.728099417520466	31.266	20.1	173806.94
1.067	1.08413913268869	40.367	27.524	361518.75
1.6	1.61603870716903	60.461	39.37	477997.13
2.399	2.41595806723355	88.991	57.146	556095.2
3.597	3.61403710877031	128.021	78.275	652583.29
5.396	5.41205567035546	188.211	122.61	718562.56
8.093	8.10989351208519	280.031	190.441	741107.08
12.139	12.1559302752558	420.17	280.332	722813.45
18.208	18.2260654191477	622.362	420.805	736466.26
27.311	27.3279381376495	914.659	608.214	756717.65
37.311	37.3280101375919	1237.7	824.307	781219.77
47.311	47.3279021376783	1560.561	1132.868	802268.87
57.311	57.3279741376207	1907.016	1291.81	825315.26
67.311	67.3278661377071	2205.403	1536.211	846257.04
77.311	77.3279381376495	2549.486	1705.155	868269.72
87.31	87.3278301377359	2890.931	1790.261	889381.97
97.311	97.3279021376783	3163.969	2314.695	912147.56
