0.00199999840000128	0.0199799840160128	5.956	0.667	816.22
0.00299999760000192	0.0199799840160128	6.065	0.675	1627.99
0.00299999760000192	0.0199799840160128	5.863	0.507	1149.78
0.0049999960000032	0.0219599824320141	6.864	0.828	2202.67
0.00699999440000448	0.0239399808480153	7.003	0.537	3102.85
0.0099999920000064	0.028079977536018	8.335	0.864	4449.13
0.013999988800009	0.0300599759520192	8.738	0.644	5514.1
0.0199999840000128	0.0379799696160243	11.149	1.102	9102.84
0.0279999776000179	0.0440999647200282	13.213	0.788	12020.49
0.0429999656000275	0.0599399520480384	17.419	1.13	16762.7
0.063999948800041	0.0799199360640512	17.916	1.241	26669.25
0.0949999240000608	0.111959910432072	21.791	2.348	37488.36
0.141999886400091	0.158039873568101	23.057	3.684	58580.73
0.211999830400136	0.229859816112147	31.553	3.834	71321.87
0.316999746400203	0.334079732736214	35.02	6.684	126812.52
0.474999620000304	0.491939606448315	37.982	9.558	189607.72
0.710999431200455	0.727919417664466	59.151	14.942	286960.03
1.06699914640068	1.08413913268869	68.598	20.718	402894.65
1.59999872000102	1.61801870558504	84.05	29.977	509480.24
2.39899808080154	2.41595806723355	127.639	46.505	787356.39
3.5979971216023	3.61403710877031	152.556	67.839	1040263.69
5.39599568320345	5.41187567049946	225.038	103.587	1491133.63
8.09199352640518	8.11007351194119	299.768	158.028	1854491.66
12.1379902896078	12.1539502768398	431.535	232.789	2185032.23
18.2079854336117	18.2258854192917	561.864	349.325	2452172.71
27.3109781512175	27.3279381376495	788.209	511.252	2823611.23
37.3099701520239	37.3260301391759	1083.9	707.09	3252101.63
47.3109621512303	47.3280821375343	1340.818	886.033	3689810.54
57.3109541512367	57.3279741376207	1612.253	1079.741	4135983.83
67.3109461512431	67.3278661377071	1896.537	1263.991	4594133.98
77.3109381512495	77.3279381376495	2198.682	1475.701	5011984.49
87.3109301512559	87.3278301377359	2429.924	1673.901	5443199.8
97.3109221512623	97.3279021376783	2667.905	1816.084	5855524.89
