0.000719999424000461	0.0129599896320083	4.141	0.497	265.6
0.00153999876800099	0.0277199778240177	7.739	0.588	647.29
0.00253999796800163	0.0457199634240293	12.05	0.664	1037.02
0.00276999778400177	0.0498599601120319	12.882	0.701	1045.05
0.00490999607200314	0.0881999294400564	22.249	0.92	1985.2
0.00712999429600456	0.128339897328082	32.591	0.914	2459.31
0.0103199917440066	0.185399851680119	46.096	1.089	4524.45
0.0119399904480076	0.214379828496137	53.325	1.098	4568.65
0.0215499827600138	0.386819690544248	94.341	1.707	8903.88
0.0346099723120221	0.618659505072396	150.84	1.887	14384.28
0.036009971192023	0.644399484480412	158.069	2.045	14946.77
0.0709899432080454	1.26683898652881	309.731	5.021	25481.85
0.119259904592076	2.11823830540936	513.597	7.936	44483.38
0.169059864752108	2.98007761593791	715.741	11.65	61560.94
0.225519819584144	3.91877686497851	943.764	12.142	89501.32
0.362449710040232	6.20585503531597	1493.139	19.507	127414.43
0.596029523176381	9.97271202183038	2396.876	36.135	219784.57
0.744589404328477	11.9977104018317	2884.018	42.033	275677.05
0.934499252400598	14.3589485128412	3432.796	50	351305.86
1.75633859492912	24.8327801337759	5872.646	94.812	645092.64
2.54022796781763	32.0955943235245	7348.168	125.936	832957.43
3.16034747172202	35.0137519889984	7202.419	145.605	1013984.3
7.12502429998056	63.2512293990165	11547.26	309.117	1772073.08
9.35774251380599	63.4287092570326	10394.87	391.788	2031203.4
12.9562896349683	65.9913672069062	10244.241	515.593	2189501.3
22.2766221787023	81.220795023364	12075.733	914.029	2596349.08
32.742653805877	92.6459258832593	13740.816	1320.295	3050749.97
37.7282598173921	90.569807544154	13387.873	1464.176	3269975.8
50.7754893796085	99.2875605699515	15739.886	2527.355	3835473.68
57.3234641412287	99.4637804289757	15000.833	2918.316	4110644.21
66.3633769092985	99.987760009792	15402.301	3614.706	4506526.99
73.0833615333108	99.99910000072	15866.939	4200.647	4810786.77
78.6939570448344	99.999640000288	15841.772	4535.9	5054835.08
